timestamp,risk score
12/14/2013 13:40,351.182990115
12/14/2013 13:50,352.865498161
12/14/2013 14:00,352.865498161
12/14/2013 14:10,352.662918276
12/14/2013 14:20,352.662918276
12/14/2013 14:30,352.662918276
12/14/2013 14:40,352.662918276
12/14/2013 14:50,343.649917816
12/14/2013 15:00,343.649917816
12/14/2013 15:10,343.649917816
12/14/2013 15:40,343.649917816
12/14/2013 15:50,346.672921034
12/14/2013 16:00,346.672921034
12/14/2013 16:10,346.672921034
12/14/2013 16:20,346.672921034
12/14/2013 16:30,344.924571724
12/14/2013 16:40,344.924571724
12/14/2013 16:50,344.924571724
12/14/2013 17:00,344.924571724
12/14/2013 17:10,343.234634138
12/14/2013 17:20,343.234634138
12/14/2013 17:30,343.234634138
12/14/2013 17:40,343.234634138
12/14/2013 17:50,343.234634138
12/14/2013 18:00,343.234634138
12/14/2013 18:10,338.137985862
12/14/2013 18:20,338.137985862
12/14/2013 18:30,338.137985862
12/14/2013 18:40,338.137985862
12/14/2013 19:00,339.146339885
12/14/2013 19:10,319.540382299
12/14/2013 19:20,319.540382299
12/14/2013 19:21,319.540382299
12/14/2013 19:30,319.540382299
12/14/2013 19:40,319.540382299
12/14/2013 19:50,319.540382299
12/14/2013 19:58,319.540382299
12/14/2013 20:00,319.540382299
12/14/2013 20:10,319.540382299
12/14/2013 20:20,319.540382299
12/14/2013 20:30,319.540382299
12/14/2013 20:40,319.540382299
12/14/2013 20:50,319.540382299
12/14/2013 21:00,319.540382299
12/14/2013 21:10,319.540382299
12/14/2013 21:20,319.540382299
12/14/2013 21:30,357.440346207
12/14/2013 21:40,357.440346207
12/14/2013 21:50,355.606259655
12/14/2013 22:00,355.606259655
12/14/2013 22:10,355.606259655
12/14/2013 22:20,355.606259655
12/14/2013 22:30,355.606259655
12/14/2013 22:40,355.606259655
12/14/2013 22:50,355.606259655
12/14/2013 23:00,355.606259655
12/14/2013 23:10,355.606259655
12/14/2013 23:20,347.90333046
12/14/2013 23:30,347.90333046
12/14/2013 23:40,347.90333046
12/14/2013 23:50,347.90333046
12/15/2013 00:10,347.90333046
12/15/2013 00:20,347.90333046
12/15/2013 00:30,347.90333046
12/15/2013 00:40,347.90333046
12/15/2013 00:50,347.90333046
12/15/2013 01:00,347.90333046
12/15/2013 01:10,347.90333046
12/15/2013 01:20,347.90333046
12/15/2013 01:30,347.90333046
12/15/2013 01:40,347.90333046
12/15/2013 01:50,343.876506782
12/15/2013 02:00,345.57538954
12/15/2013 02:10,345.57538954
12/15/2013 02:20,345.57538954
12/15/2013 02:30,345.57538954
12/15/2013 02:40,345.57538954
12/15/2013 02:50,345.57538954
12/15/2013 03:00,345.57538954
12/15/2013 03:10,338.700829885
12/15/2013 03:20,338.700829885
12/15/2013 03:30,338.700829885
12/15/2013 03:50,336.652532299
12/15/2013 04:00,336.652532299
12/15/2013 04:20,335.430873678
12/15/2013 04:30,335.430873678
12/15/2013 04:40,335.430873678
12/15/2013 04:50,335.430873678
12/15/2013 05:00,335.430873678
12/15/2013 05:10,335.430873678
12/15/2013 05:20,335.430873678
12/15/2013 05:30,336.11966977
12/15/2013 05:40,336.11966977
12/15/2013 05:50,336.11966977
12/15/2013 06:00,339.266343678
12/15/2013 06:10,238.972296437
12/15/2013 06:20,238.972296437
12/15/2013 06:30,238.972296437
12/15/2013 06:40,235.382480115
12/15/2013 06:50,235.382480115
12/15/2013 07:00,235.382480115
12/15/2013 07:10,235.382480115
12/15/2013 07:20,235.382480115
12/15/2013 07:30,235.382480115
12/15/2013 07:40,235.382480115
12/15/2013 07:50,235.382480115
12/15/2013 08:00,235.382480115
12/15/2013 08:10,233.683597356
12/15/2013 08:20,233.683597356
12/15/2013 08:30,234.38363931
12/15/2013 08:40,234.38363931
